ecg_id,channel-0,channel-1,channel-2,channel-3,channel-4,channel-5,channel-6,channel-7,channel-8,channel-9,channel-10,channel-11
6,-0.004,-0.035,-0.032,0.019,0.014,-0.033,-0.235,0.279,0.126,0.032,-0.029,0.012
6,0.031,-0.021,-0.052,-0.005,0.042,-0.036,-0.253,0.332,0.163,0.059,-0.014,0.028
6,0.069,-0.009,-0.078,-0.03,0.074,-0.043,-0.284,0.393,0.22,0.087,0.014,0.046
6,0.108,0.005,-0.103,-0.057,0.106,-0.049,-0.325,0.452,0.279,0.123,0.045,0.074
6,0.16,0.032,-0.128,-0.096,0.144,-0.047,-0.395,0.473,0.299,0.144,0.077,0.112
6,0.2,0.056,-0.144,-0.127,0.172,-0.044,-0.43,0.464,0.299,0.147,0.107,0.143
6,0.219,0.057,-0.162,-0.138,0.19,-0.052,-0.43,0.464,0.268,0.138,0.118,0.161
6,0.201,0.051,-0.15,-0.126,0.175,-0.049,-0.431,0.45,0.224,0.113,0.113,0.161
6,0.155,0.047,-0.108,-0.101,0.131,-0.03,-0.426,0.404,0.182,0.08,0.106,0.154
6,0.109,0.042,-0.066,-0.075,0.087,-0.012,-0.39,0.34,0.134,0.045,0.092,0.158
6,0.061,0.038,-0.023,-0.049,0.042,0.007,-0.331,0.277,0.097,0.028,0.062,0.125
6,0.025,0.033,0.008,-0.029,0.008,0.02,-0.253,0.207,0.049,0.013,0.018,0.071
6,-0.047,0.001,0.048,0.023,-0.048,0.024,-0.204,0.13,0.001,-0.012,-0.021,0.035
6,-0.106,-0.027,0.079,0.066,-0.092,0.026,-0.206,0.074,-0.037,-0.033,-0.032,0.017
6,-0.114,-0.033,0.081,0.074,-0.097,0.023,-0.2,0.037,-0.076,-0.053,-0.045,0.004
6,-0.128,-0.049,0.08,0.088,-0.104,0.015,-0.199,0.011,-0.103,-0.071,-0.067,-0.012
6,-0.132,-0.055,0.077,0.093,-0.104,0.011,-0.224,-0.001,-0.124,-0.106,-0.088,-0.038
6,-0.134,-0.06,0.074,0.096,-0.104,0.007,-0.246,-0.007,-0.132,-0.128,-0.098,-0.053
6,-0.135,-0.06,0.076,0.097,-0.105,0.007,-0.26,-0.012,-0.128,-0.13,-0.095,-0.046
6,-0.144,-0.053,0.092,0.098,-0.118,0.019,-0.262,-0.019,-0.125,-0.127,-0.093,-0.045
6,-0.145,-0.05,0.095,0.097,-0.12,0.022,-0.259,-0.018,-0.126,-0.123,-0.09,-0.041
6,-0.133,-0.045,0.089,0.089,-0.111,0.022,-0.259,-0.008,-0.101,-0.12,-0.086,-0.04
6,-0.128,-0.041,0.088,0.084,-0.108,0.023,-0.254,0.0,-0.07,-0.115,-0.085,-0.037
6,-0.118,-0.036,0.082,0.077,-0.099,0.022,-0.255,0.009,-0.071,-0.115,-0.089,-0.032
6,-0.115,-0.035,0.08,0.075,-0.097,0.022,-0.252,0.016,-0.07,-0.115,-0.091,-0.029
6,-0.107,-0.035,0.073,0.071,-0.09,0.019,-0.235,0.021,-0.07,-0.115,-0.09,-0.027
6,-0.109,-0.031,0.078,0.07,-0.093,0.024,-0.225,0.028,-0.071,-0.115,-0.09,-0.019
6,-0.116,-0.029,0.087,0.072,-0.102,0.028,-0.194,0.028,-0.069,-0.115,-0.09,-0.027
6,-0.116,-0.032,0.084,0.073,-0.1,0.026,-0.162,0.019,-0.082,-0.115,-0.09,-0.051
6,-0.121,-0.035,0.086,0.078,-0.103,0.025,-0.159,0.011,-0.098,-0.12,-0.09,-0.05
6,-0.119,-0.035,0.085,0.076,-0.101,0.025,-0.16,0.003,-0.107,-0.125,-0.09,-0.05
6,-0.123,-0.037,0.085,0.08,-0.104,0.024,-0.167,-0.004,-0.11,-0.128,-0.09,-0.051
6,-0.129,-0.04,0.088,0.084,-0.108,0.024,-0.181,-0.012,-0.11,-0.133,-0.09,-0.049
6,-0.127,-0.04,0.087,0.083,-0.107,0.024,-0.211,-0.022,-0.11,-0.135,-0.095,-0.053
6,-0.121,-0.043,0.078,0.082,-0.099,0.017,-0.23,-0.03,-0.11,-0.135,-0.096,-0.055
6,-0.12,-0.046,0.074,0.083,-0.097,0.014,-0.229,-0.04,-0.11,-0.135,-0.092,-0.059
6,-0.107,-0.043,0.064,0.075,-0.085,0.01,-0.231,-0.043,-0.115,-0.14,-0.09,-0.061
6,-0.11,-0.049,0.061,0.079,-0.085,0.006,-0.228,-0.038,-0.123,-0.143,-0.086,-0.064
6,-0.111,-0.062,0.049,0.086,-0.08,-0.006,-0.231,-0.035,-0.123,-0.147,-0.085,-0.065
6,-0.095,-0.072,0.023,0.083,-0.059,-0.024,-0.227,-0.032,-0.117,-0.152,-0.081,-0.058
6,-0.147,-0.086,0.061,0.116,-0.103,-0.012,-0.218,-0.027,-0.114,-0.155,-0.071,-0.051
6,-0.152,-0.073,0.079,0.112,-0.115,0.003,-0.195,-0.025,-0.108,-0.162,-0.063,-0.041
6,-0.108,-0.036,0.072,0.071,-0.089,0.017,-0.163,-0.001,-0.105,-0.149,-0.052,-0.029
6,-0.11,-0.002,0.109,0.056,-0.109,0.053,-0.121,0.035,-0.094,-0.098,-0.033,-0.003
6,-0.099,0.046,0.145,0.026,-0.123,0.096,-0.045,0.041,-0.079,-0.053,-0.009,0.029
6,-0.059,0.097,0.156,-0.019,-0.107,0.126,-0.101,0.03,-0.07,-0.045,0.022,0.066
6,-0.027,0.104,0.132,-0.039,-0.08,0.118,-0.188,0.019,-0.069,-0.046,0.034,0.097
6,-0.045,0.066,0.111,-0.01,-0.078,0.088,-0.171,0.006,-0.071,-0.062,0.022,0.093
6,-0.068,0.017,0.085,0.025,-0.077,0.051,-0.239,-0.001,-0.067,-0.084,0.013,0.091
6,-0.093,-0.019,0.074,0.056,-0.084,0.027,-0.319,-0.014,-0.1,-0.101,-0.007,0.046
6,-0.138,-0.075,0.063,0.106,-0.1,-0.006,-0.318,-0.021,-0.134,-0.155,-0.064,-0.03
6,-0.169,-0.111,0.057,0.14,-0.113,-0.027,-0.321,-0.033,-0.153,-0.177,-0.079,-0.024
6,-0.183,-0.13,0.053,0.156,-0.118,-0.038,-0.323,-0.036,-0.173,-0.179,-0.08,-0.023
6,-0.169,-0.133,0.035,0.151,-0.102,-0.049,-0.325,-0.032,-0.185,-0.182,-0.088,-0.028
6,-0.17,-0.123,0.048,0.146,-0.109,-0.037,-0.326,-0.045,-0.188,-0.157,-0.069,-0.009
6,-0.168,-0.142,0.026,0.155,-0.097,-0.058,-0.312,-0.031,-0.185,-0.171,-0.095,-0.036
6,-0.18,-0.112,0.068,0.146,-0.124,-0.022,-0.304,-0.055,-0.174,-0.133,-0.061,0.001
6,-0.173,-0.156,0.018,0.164,-0.096,-0.069,-0.273,0.023,-0.167,-0.16,-0.102,-0.056
6,-0.163,-0.086,0.077,0.124,-0.12,-0.004,-0.143,0.329,0.006,-0.038,-0.047,-0.058
6,-0.04,0.024,0.064,0.008,-0.052,0.043,-0.05,0.549,0.351,0.195,0.115,0.053
6,0.348,0.549,0.201,-0.449,0.073,0.375,-0.636,-0.531,0.38,0.624,0.746,0.723
6,0.362,1.11,0.749,-0.736,-0.194,0.929,-1.428,-2.258,-0.232,0.87,1.323,1.448
6,-0.138,0.306,0.444,-0.084,-0.291,0.375,-1.178,-2.262,-1.127,-0.22,0.238,0.56
6,-0.399,-0.372,0.027,0.385,-0.213,-0.172,-0.562,-1.173,-1.06,-0.797,-0.51,-0.229
6,-0.274,-0.237,0.037,0.255,-0.156,-0.1,-0.369,-0.357,-0.346,-0.305,-0.183,-0.083
6,-0.175,-0.163,0.013,0.169,-0.094,-0.075,-0.331,-0.023,-0.171,-0.182,-0.133,-0.069
6,-0.174,-0.096,0.077,0.135,-0.125,-0.009,-0.324,0.027,-0.141,-0.128,-0.074,-0.01
6,-0.15,-0.103,0.047,0.126,-0.098,-0.028,-0.305,0.087,-0.106,-0.115,-0.075,-0.024
6,-0.141,-0.086,0.054,0.113,-0.097,-0.016,-0.299,0.095,-0.105,-0.107,-0.068,-0.021
6,-0.132,-0.083,0.049,0.107,-0.09,-0.017,-0.303,0.119,-0.076,-0.087,-0.054,-0.011
6,-0.113,-0.075,0.038,0.093,-0.075,-0.018,-0.299,0.127,-0.076,-0.092,-0.059,-0.021
6,-0.098,-0.049,0.049,0.074,-0.073,0.0,-0.293,0.145,-0.048,-0.073,-0.04,-0.009
6,-0.096,-0.046,0.05,0.071,-0.073,0.002,-0.282,0.166,-0.035,-0.077,-0.046,-0.01
6,-0.084,-0.036,0.048,0.06,-0.066,0.005,-0.254,0.174,-0.01,-0.063,-0.028,0.008
6,-0.071,-0.036,0.034,0.053,-0.052,-0.001,-0.236,0.194,0.033,-0.055,-0.029,0.013
6,-0.06,-0.029,0.031,0.044,-0.045,0.001,-0.247,0.211,0.088,-0.032,-0.018,0.025
6,-0.047,-0.026,0.021,0.036,-0.033,-0.002,-0.252,0.248,0.131,-0.012,-0.004,0.027
6,-0.034,-0.02,0.014,0.027,-0.024,-0.003,-0.273,0.292,0.167,0.014,0.017,0.039
6,0.004,-0.01,-0.015,0.003,0.01,-0.012,-0.314,0.343,0.216,0.044,0.047,0.049
6,0.047,-0.003,-0.05,-0.022,0.048,-0.026,-0.334,0.403,0.254,0.06,0.061,0.056
6,0.093,0.007,-0.086,-0.05,0.089,-0.039,-0.367,0.458,0.307,0.088,0.09,0.096
6,0.147,0.028,-0.119,-0.087,0.133,-0.046,-0.407,0.496,0.353,0.114,0.132,0.139
6,0.179,0.044,-0.135,-0.111,0.157,-0.046,-0.431,0.5,0.356,0.107,0.156,0.17
6,0.212,0.06,-0.152,-0.136,0.182,-0.046,-0.449,0.488,0.343,0.101,0.168,0.2
6,0.22,0.065,-0.154,-0.142,0.187,-0.044,-0.434,0.473,0.306,0.093,0.158,0.196
6,0.177,0.05,-0.126,-0.113,0.151,-0.038,-0.423,0.436,0.26,0.055,0.145,0.193
6,0.125,0.041,-0.085,-0.083,0.105,-0.022,-0.387,0.377,0.221,0.022,0.134,0.187
6,0.066,0.028,-0.038,-0.046,0.052,-0.005,-0.308,0.324,0.18,0.005,0.111,0.148
6,-0.004,0.008,0.012,-0.002,-0.008,0.01,-0.248,0.253,0.134,-0.01,0.081,0.124
6,-0.06,-0.011,0.049,0.036,-0.055,0.019,-0.215,0.171,0.09,-0.022,0.048,0.089
6,-0.107,-0.038,0.068,0.072,-0.087,0.015,-0.208,0.117,0.055,-0.04,0.022,0.055
6,-0.14,-0.059,0.081,0.099,-0.111,0.011,-0.221,0.071,0.039,-0.059,0.006,0.041
6,-0.146,-0.061,0.085,0.103,-0.115,0.011,-0.239,0.046,0.041,-0.075,0.0,0.016
6,-0.15,-0.065,0.085,0.107,-0.117,0.01,-0.24,0.04,0.038,-0.081,-0.005,0.005
6,-0.163,-0.074,0.09,0.118,-0.126,0.008,-0.235,0.04,0.035,-0.086,-0.011,0.003
6,-0.165,-0.075,0.09,0.12,-0.127,0.007,-0.233,0.04,0.035,-0.092,-0.017,-0.002
6,-0.168,-0.075,0.094,0.121,-0.13,0.009,-0.228,0.04,0.037,-0.065,-0.021,-0.003
6,-0.17,-0.075,0.095,0.122,-0.132,0.01,-0.225,0.04,0.048,-0.048,-0.035,-0.013
6,-0.17,-0.075,0.095,0.122,-0.132,0.01,-0.221,0.042,0.055,-0.052,-0.048,-0.021
6,-0.169,-0.074,0.095,0.121,-0.132,0.01,-0.207,0.053,0.058,-0.048,-0.041,-0.02
6,-0.166,-0.071,0.095,0.118,-0.131,0.012,-0.168,0.059,0.063,-0.046,-0.03,-0.015
6,-0.163,-0.07,0.094,0.116,-0.128,0.012,-0.14,0.062,0.068,-0.044,-0.02,0.008
6,-0.158,-0.07,0.088,0.114,-0.123,0.008,-0.148,0.065,0.064,-0.049,-0.015,0.02
6,-0.152,-0.07,0.082,0.111,-0.117,0.006,-0.143,0.065,0.053,-0.063,-0.013,0.019
6,-0.147,-0.07,0.077,0.108,-0.112,0.003,-0.146,0.065,0.046,-0.072,-0.009,0.024
6,-0.144,-0.072,0.072,0.108,-0.108,0.0,-0.167,0.065,0.036,-0.075,-0.007,0.025
6,-0.14,-0.076,0.064,0.107,-0.101,-0.005,-0.177,0.065,0.021,-0.082,-0.004,0.027
6,-0.157,-0.078,0.079,0.117,-0.117,0.0,-0.191,0.058,0.01,-0.091,-0.009,0.03
6,-0.17,-0.081,0.089,0.125,-0.129,0.004,-0.07,0.05,-0.042,-0.097,-0.015,0.03
6,-0.162,-0.084,0.078,0.123,-0.12,-0.003,0.061,0.044,-0.094,-0.103,-0.021,0.03
6,-0.159,-0.086,0.073,0.122,-0.115,-0.006,0.072,0.036,-0.11,-0.105,-0.025,0.03
6,-0.155,-0.091,0.064,0.123,-0.11,-0.013,0.101,0.029,-0.133,-0.105,-0.025,0.029
6,-0.148,-0.091,0.057,0.119,-0.102,-0.017,0.131,0.022,-0.141,-0.114,-0.028,0.025
6,-0.159,-0.1,0.059,0.129,-0.109,-0.02,0.177,0.02,-0.14,-0.131,-0.025,0.016
6,-0.19,-0.121,0.07,0.155,-0.13,-0.025,0.227,0.02,-0.137,-0.139,-0.025,0.021
6,-0.181,-0.112,0.069,0.147,-0.125,-0.021,0.239,0.017,-0.135,-0.132,-0.023,0.047
6,-0.185,-0.11,0.076,0.147,-0.13,-0.017,0.228,0.014,-0.134,-0.126,-0.019,0.061
6,-0.193,-0.101,0.092,0.147,-0.142,-0.004,0.222,0.016,-0.107,-0.119,-0.022,0.059
6,-0.184,-0.096,0.088,0.14,-0.136,-0.004,0.205,0.023,-0.085,-0.112,-0.012,0.064
6,-0.153,-0.068,0.085,0.11,-0.118,0.008,0.165,0.037,-0.079,-0.103,0.0,0.065
6,-0.118,-0.026,0.091,0.072,-0.105,0.032,0.15,0.05,-0.073,-0.081,0.021,0.067
6,-0.126,0.016,0.142,0.055,-0.134,0.079,0.197,0.071,-0.041,-0.05,0.051,0.083
6,-0.108,0.084,0.192,0.012,-0.151,0.138,0.187,0.07,-0.013,-0.024,0.076,0.102
6,-0.069,0.088,0.157,-0.01,-0.113,0.122,0.105,0.056,-0.017,-0.018,0.086,0.144
6,-0.028,0.091,0.118,-0.032,-0.073,0.104,0.106,0.061,-0.012,-0.02,0.075,0.149
6,-0.105,0.001,0.106,0.052,-0.106,0.053,0.121,0.037,-0.02,-0.026,0.061,0.11
6,-0.08,0.012,0.091,0.033,-0.085,0.051,0.167,0.051,-0.044,-0.063,0.058,0.112
6,-0.213,-0.124,0.09,0.169,-0.151,-0.017,0.236,0.018,-0.091,-0.102,0.059,0.083
6,-0.159,-0.08,0.079,0.12,-0.119,0.0,0.239,0.033,-0.119,-0.119,0.062,0.055
6,-0.206,-0.13,0.075,0.168,-0.14,-0.027,0.235,-0.075,-0.143,-0.129,0.065,0.053
6,-0.419,-0.351,0.068,0.385,-0.243,-0.142,0.227,-0.183,-0.187,-0.15,0.065,0.024
7,-0.09,-0.02,0.07,0.055,-0.08,0.025,0.045,-0.045,-0.07,-0.025,0.02,-0.005
7,-0.09,-0.02,0.07,0.055,-0.08,0.025,0.045,-0.043,-0.07,-0.028,0.02,-0.005
7,-0.09,-0.02,0.07,0.055,-0.08,0.025,0.048,-0.037,-0.071,-0.038,0.02,-0.005
7,-0.094,-0.02,0.074,0.056,-0.084,0.026,0.051,-0.035,-0.069,-0.047,0.02,-0.005
7,-0.095,-0.02,0.075,0.057,-0.085,0.027,0.054,-0.028,-0.071,-0.05,0.02,-0.005
7,-0.105,-0.031,0.074,0.067,-0.089,0.022,0.055,-0.027,-0.041,-0.053,0.02,-0.005
7,-0.107,-0.036,0.071,0.071,-0.088,0.017,0.055,-0.047,-0.003,-0.056,0.015,-0.01
7,-0.101,-0.034,0.066,0.067,-0.083,0.016,0.055,-0.052,0.011,-0.06,0.015,-0.01
7,-0.099,-0.035,0.064,0.067,-0.081,0.014,0.055,-0.064,0.058,-0.06,0.014,-0.01
7,-0.094,-0.035,0.059,0.065,-0.076,0.012,0.055,-0.083,0.085,-0.056,0.01,-0.01
7,-0.091,-0.035,0.056,0.062,-0.073,0.01,0.055,-0.079,0.075,-0.053,0.01,-0.009
7,-0.083,-0.03,0.052,0.056,-0.067,0.011,0.053,-0.071,0.074,-0.05,0.008,-0.013
7,-0.076,-0.026,0.05,0.051,-0.063,0.011,0.049,-0.059,0.071,-0.047,0.004,-0.015
7,-0.074,-0.024,0.05,0.049,-0.061,0.013,0.05,-0.052,0.061,-0.045,0.005,-0.015
7,-0.069,-0.019,0.05,0.044,-0.06,0.015,0.05,-0.055,0.082,-0.045,0.005,-0.019
7,-0.066,-0.016,0.05,0.041,-0.057,0.016,0.05,-0.055,0.12,-0.045,0.005,-0.02
7,-0.063,-0.012,0.05,0.037,-0.056,0.019,0.05,-0.054,0.134,-0.045,0.005,-0.02
7,-0.064,-0.01,0.054,0.037,-0.059,0.022,0.045,-0.066,0.143,-0.045,0.005,-0.02
7,-0.065,-0.01,0.055,0.037,-0.06,0.022,0.045,-0.086,0.133,-0.045,0.005,-0.02
7,-0.066,-0.01,0.056,0.038,-0.061,0.023,0.045,-0.091,0.127,-0.045,0.004,-0.021
7,-0.071,-0.01,0.06,0.041,-0.066,0.025,0.046,-0.094,0.129,-0.038,0.006,-0.02
7,-0.07,-0.009,0.061,0.04,-0.066,0.026,0.045,-0.101,0.13,-0.027,0.004,-0.021
7,-0.06,-0.004,0.057,0.032,-0.059,0.026,0.048,-0.091,0.136,-0.018,0.011,-0.015
7,-0.041,0.009,0.05,0.016,-0.045,0.029,0.057,-0.077,0.134,-0.006,0.037,0.009
7,-0.028,0.012,0.04,0.008,-0.034,0.026,0.055,-0.055,0.158,0.011,0.053,0.024
7,-0.031,0.004,0.036,0.013,-0.034,0.02,0.048,-0.052,0.174,0.033,0.062,0.038
7,-0.032,-0.002,0.029,0.017,-0.03,0.013,0.043,-0.048,0.148,0.043,0.055,0.042
7,-0.037,-0.01,0.027,0.023,-0.032,0.008,0.038,-0.054,0.098,0.011,0.036,0.024
7,-0.036,-0.017,0.019,0.026,-0.028,0.001,0.028,-0.089,0.049,-0.023,0.022,0.011
7,-0.014,-0.025,-0.011,0.02,-0.001,-0.018,0.008,-0.097,0.016,-0.052,0.008,-0.016
7,-0.005,-0.019,-0.013,0.012,0.004,-0.016,0.004,-0.128,0.005,-0.075,-0.007,-0.029
7,-0.023,-0.022,0.001,0.022,-0.012,-0.01,0.02,-0.132,0.017,-0.071,-0.022,-0.033
7,-0.059,-0.017,0.042,0.037,-0.05,0.012,0.02,-0.142,-0.006,-0.075,-0.017,-0.024
7,-0.082,-0.016,0.066,0.048,-0.073,0.025,0.036,-0.11,0.019,-0.06,-0.009,-0.027
7,-0.095,-0.016,0.079,0.055,-0.086,0.032,0.026,-0.125,-0.021,-0.07,-0.009,-0.019
7,-0.09,-0.01,0.079,0.05,-0.084,0.034,0.03,-0.073,-0.014,-0.052,0.006,-0.019
7,-0.118,-0.007,0.111,0.062,-0.115,0.052,0.075,-0.01,-0.004,-0.04,0.012,-0.024
7,-0.207,0.081,0.288,0.063,-0.248,0.184,0.18,0.138,0.189,0.193,0.226,0.131
7,0.186,0.314,0.128,-0.25,0.029,0.22,0.063,0.371,0.578,0.725,0.859,0.674
7,1.118,0.718,-0.4,-0.918,0.759,0.159,-0.57,-0.248,0.264,0.93,1.465,1.434
7,1.697,0.564,-1.133,-1.13,1.414,-0.284,-0.934,-0.833,-0.397,0.246,0.764,0.952
7,1.348,-0.084,-1.432,-0.632,1.39,-0.758,-0.8,-1.002,-1.033,-0.93,-0.623,-0.289
7,0.359,-0.255,-0.615,-0.052,0.487,-0.435,-0.41,-0.93,-1.03,-1.049,-0.767,-0.503
7,-0.131,-0.179,-0.048,0.156,-0.042,-0.113,-0.058,-0.364,-0.391,-0.467,-0.344,-0.288
7,-0.061,-0.097,-0.036,0.079,-0.012,-0.066,-0.019,-0.063,-0.101,-0.2,-0.144,-0.153
7,-0.107,-0.054,0.053,0.08,-0.08,0.0,0.054,0.052,0.016,-0.059,-0.031,-0.077
7,-0.114,-0.071,0.043,0.092,-0.078,-0.013,0.079,0.067,0.02,-0.057,-0.025,-0.079
7,-0.109,-0.054,0.055,0.082,-0.082,0.0,0.07,0.047,0.029,-0.04,0.002,-0.046
7,-0.125,-0.06,0.064,0.092,-0.094,0.002,0.081,0.057,0.06,-0.033,-0.008,-0.053
7,-0.114,-0.053,0.062,0.083,-0.088,0.004,0.069,0.021,0.05,-0.034,-0.004,-0.047
7,-0.114,-0.053,0.061,0.083,-0.087,0.004,0.08,0.031,0.058,-0.02,-0.004,-0.051
7,-0.101,-0.047,0.053,0.073,-0.077,0.003,0.072,0.021,0.048,-0.023,-0.007,-0.05
7,-0.097,-0.044,0.053,0.07,-0.075,0.004,0.077,0.025,0.05,-0.01,0.0,-0.049
7,-0.09,-0.041,0.049,0.065,-0.069,0.004,0.074,0.018,0.056,-0.01,-0.002,-0.051
7,-0.088,-0.036,0.052,0.062,-0.07,0.008,0.074,0.02,0.094,0.0,0.001,-0.044
7,-0.082,-0.034,0.048,0.058,-0.065,0.007,0.093,0.04,0.127,0.003,0.002,-0.041
7,-0.081,-0.03,0.051,0.055,-0.066,0.011,0.101,0.065,0.136,0.009,0.006,-0.035
7,-0.087,-0.038,0.049,0.063,-0.068,0.005,0.099,0.105,0.134,0.016,0.004,-0.032
7,-0.089,-0.038,0.051,0.064,-0.07,0.006,0.1,0.117,0.136,0.03,0.012,-0.026
7,-0.076,-0.03,0.046,0.052,-0.06,0.008,0.1,0.13,0.133,0.052,0.022,-0.023
7,-0.057,-0.026,0.03,0.041,-0.043,0.002,0.1,0.159,0.156,0.069,0.03,-0.012
7,-0.034,-0.019,0.015,0.026,-0.024,-0.002,0.093,0.19,0.181,0.087,0.045,-0.003
7,-0.01,-0.014,-0.004,0.012,-0.003,-0.009,0.082,0.208,0.23,0.105,0.062,0.009
7,0.014,0.002,-0.013,-0.007,0.013,-0.005,0.073,0.233,0.297,0.134,0.075,0.015
7,0.084,0.029,-0.055,-0.057,0.069,-0.013,0.059,0.275,0.292,0.157,0.088,0.027
7,0.135,0.047,-0.087,-0.091,0.111,-0.02,0.03,0.293,0.325,0.182,0.118,0.062
7,0.193,0.077,-0.116,-0.135,0.154,-0.02,0.008,0.295,0.339,0.204,0.14,0.081
7,0.262,0.093,-0.169,-0.177,0.215,-0.037,-0.016,0.281,0.292,0.201,0.155,0.106
7,0.264,0.097,-0.167,-0.18,0.215,-0.035,-0.049,0.27,0.253,0.195,0.172,0.134
7,0.263,0.109,-0.155,-0.186,0.209,-0.022,-0.056,0.24,0.22,0.187,0.17,0.14
7,0.247,0.102,-0.146,-0.174,0.196,-0.022,-0.047,0.173,0.199,0.182,0.162,0.134
7,0.181,0.092,-0.089,-0.136,0.134,0.002,-0.044,0.118,0.149,0.156,0.156,0.121
7,0.123,0.084,-0.039,-0.103,0.081,0.022,-0.032,0.068,0.117,0.116,0.148,0.114
7,0.089,0.072,-0.017,-0.081,0.053,0.027,-0.002,0.028,0.086,0.088,0.12,0.088
7,0.047,0.061,0.014,-0.055,0.016,0.038,0.024,0.01,0.039,0.063,0.091,0.058
7,0.002,0.044,0.042,-0.023,-0.02,0.043,0.039,0.0,0.005,0.042,0.076,0.048
7,-0.03,0.022,0.052,0.004,-0.041,0.037,0.04,-0.02,0.01,0.027,0.06,0.037
7,-0.036,0.013,0.049,0.011,-0.043,0.031,0.042,-0.04,0.019,0.013,0.05,0.027
7,-0.038,0.009,0.047,0.014,-0.042,0.028,0.059,-0.037,-0.023,0.004,0.04,0.018
7,-0.04,0.004,0.045,0.017,-0.043,0.024,0.057,-0.03,-0.048,-0.001,0.03,0.007
7,-0.045,0.0,0.045,0.022,-0.045,0.022,0.051,-0.029,-0.067,-0.006,0.02,-0.002
7,-0.056,-0.005,0.051,0.03,-0.053,0.022,0.048,-0.021,-0.061,-0.012,0.012,-0.013
7,-0.058,-0.001,0.057,0.03,-0.058,0.028,0.042,-0.021,-0.041,-0.018,0.006,-0.022
7,-0.063,0.0,0.063,0.031,-0.063,0.031,0.04,-0.044,-0.044,-0.018,-0.001,-0.031
7,-0.065,0.0,0.065,0.032,-0.065,0.032,0.04,-0.038,-0.032,-0.014,-0.009,-0.038
7,-0.06,0.005,0.065,0.027,-0.063,0.035,0.04,0.008,-0.049,-0.012,-0.016,-0.036
7,-0.06,0.005,0.065,0.027,-0.063,0.035,0.04,0.027,-0.07,-0.009,-0.023,-0.03
7,-0.059,0.006,0.065,0.026,-0.062,0.035,0.04,0.024,-0.061,-0.006,-0.02,-0.026
7,-0.054,0.011,0.065,0.021,-0.06,0.038,0.04,0.026,-0.053,-0.004,-0.006,-0.021
7,-0.051,0.014,0.065,0.018,-0.058,0.039,0.04,0.024,-0.045,-0.001,0.005,-0.016
7,-0.048,0.017,0.066,0.015,-0.057,0.041,0.04,0.026,-0.037,0.003,0.01,-0.013
7,-0.041,0.022,0.063,0.009,-0.052,0.042,0.041,0.024,-0.039,0.006,0.012,-0.009
7,-0.035,0.025,0.059,0.005,-0.048,0.042,0.039,0.008,-0.04,0.01,0.015,-0.005
7,-0.032,0.029,0.061,0.002,-0.046,0.045,0.042,-0.012,-0.04,0.008,0.019,-0.002
7,-0.026,0.03,0.056,-0.003,-0.041,0.043,0.055,-0.049,-0.063,0.002,0.02,0.003
7,-0.025,0.03,0.055,-0.003,-0.04,0.042,0.053,-0.063,-0.072,-0.002,0.017,0.004
7,-0.02,0.034,0.054,-0.008,-0.037,0.044,0.049,-0.058,-0.068,-0.007,0.014,0.001
7,-0.029,0.035,0.064,-0.004,-0.047,0.049,0.046,-0.065,-0.072,-0.011,0.011,-0.002
7,-0.046,0.034,0.08,0.006,-0.063,0.057,0.041,-0.064,-0.083,-0.016,0.008,-0.004
7,-0.051,0.029,0.08,0.011,-0.066,0.054,0.04,-0.066,-0.111,-0.019,0.005,-0.008
7,-0.056,0.023,0.079,0.016,-0.068,0.051,0.04,-0.069,-0.128,-0.02,0.005,-0.01
7,-0.056,0.02,0.075,0.018,-0.066,0.047,0.052,-0.075,-0.135,-0.02,0.005,-0.012
7,-0.06,0.015,0.075,0.022,-0.068,0.045,0.055,-0.071,-0.123,-0.02,0.005,-0.016
7,-0.064,0.01,0.074,0.026,-0.069,0.042,0.049,-0.054,-0.099,-0.019,0.005,-0.015
7,-0.061,0.006,0.068,0.027,-0.065,0.037,0.047,-0.054,-0.104,-0.023,0.005,-0.019
7,-0.058,0.005,0.062,0.026,-0.06,0.033,0.042,-0.056,-0.111,-0.025,0.005,-0.02
7,-0.053,0.005,0.058,0.024,-0.056,0.031,0.04,-0.054,-0.109,-0.025,0.001,-0.02
7,-0.046,0.005,0.051,0.02,-0.049,0.028,0.035,-0.055,-0.109,-0.029,0.0,-0.025
7,-0.041,0.005,0.046,0.018,-0.044,0.025,0.035,-0.055,-0.115,-0.03,0.0,-0.025
7,-0.05,0.006,0.056,0.022,-0.054,0.031,0.035,-0.057,-0.104,-0.03,-0.005,-0.026
7,-0.051,0.01,0.061,0.021,-0.056,0.036,0.035,-0.065,-0.088,-0.023,-0.005,-0.03
7,-0.049,0.01,0.059,0.02,-0.054,0.035,0.034,-0.069,-0.091,-0.023,-0.006,-0.03
7,-0.047,0.01,0.057,0.018,-0.052,0.033,0.038,-0.071,-0.089,-0.031,-0.01,-0.028
7,-0.044,0.01,0.055,0.016,-0.049,0.032,0.047,-0.069,-0.09,-0.03,-0.01,-0.021
7,-0.046,0.009,0.055,0.018,-0.051,0.032,0.046,-0.073,-0.091,-0.03,-0.011,-0.017
7,-0.047,0.014,0.061,0.016,-0.055,0.038,0.044,-0.083,-0.087,-0.026,-0.01,-0.012
